  0.272000045     -0.571243942     -0.625432074    
  0.273000032     -0.571869195     -0.625075281    
  0.274000019     -0.572494090     -0.624713957    
  0.275000006     -0.573118627     -0.624348044    
  0.275999993     -0.573742807     -0.623977542    
  0.276999980     -0.574366570     -0.623602450    
  0.277999967     -0.574989974     -0.623222709    
  0.278999954     -0.575613022     -0.622838318    
  0.279999942     -0.576235652     -0.622449279    
  0.280999929     -0.576857924     -0.622055531    
  0.281999916     -0.577479780     -0.621657133    
  0.282999903     -0.578101218     -0.621254027    
  0.283999890     -0.578722239     -0.620846152    
  0.284999877     -0.579342902     -0.620433569    
  0.285999864     -0.579963148     -0.620016217    
  0.286999851     -0.580582976     -0.619594097    
  0.287999839     -0.581202328     -0.619167149    
  0.288999826     -0.581821263     -0.618735373    
  0.289999813     -0.582439780     -0.618298769    
  0.290999800     -0.583057880     -0.617857337    
  0.291999787     -0.583675504     -0.617411017    
  0.292999774     -0.584292710     -0.616959870    
  0.293999761     -0.584909439     -0.616503775    
  0.294999748     -0.585525692     -0.616042793    
  0.295999736     -0.586141527     -0.615576863    
  0.296999723     -0.586756885     -0.615105987    
  0.297999710     -0.587371767     -0.614630163    
  0.298999697     -0.587986171     -0.614149332    
  0.299999684     -0.588600099     -0.613663495    
  0.300999671     -0.589213490     -0.613172650    
  0.301999658     -0.589826405     -0.612676740    
  0.302999645     -0.590438843     -0.612175763    
  0.303999633     -0.591050744     -0.611669719    
  0.304999620     -0.591662169     -0.611158609    
  0.305999607     -0.592273057     -0.610642374    
  0.306999594     -0.592883468     -0.610121012    
  0.307999581     -0.593493342     -0.609594524    
  0.308999568     -0.594102681     -0.609062850    
  0.309999555     -0.594711483     -0.608525991    
  0.310999542     -0.595319748     -0.607983947    
  0.311999530     -0.595927477     -0.607436657    
  0.312999517     -0.596534610     -0.606884122    
  0.313999504     -0.597141206     -0.606326342    
  0.314999491     -0.597747266     -0.605763316    
  0.315999478     -0.598352730     -0.605194986    
  0.316999465     -0.598957658     -0.604621351    
  0.317999452     -0.599561989     -0.604042411    
  0.318999439     -0.600165725     -0.603458107    
  0.319999427     -0.600768864     -0.602868438    
  0.320999414     -0.601371408     -0.602273345    
  0.321999401     -0.601973355     -0.601672888    
  0.322999388     -0.602574706     -0.601067007    
  0.323999375     -0.603175461     -0.600455701    
  0.324999362     -0.603775620     -0.599838912    
  0.325999349     -0.604375124     -0.599216640    
  0.326999336     -0.604974031     -0.598588884    
  0.327999324     -0.605572283     -0.597955585    
  0.328999311     -0.606169939     -0.597316802    
  0.329999298     -0.606766939     -0.596672416    
  0.330999285     -0.607363284     -0.596022487    
  0.331999272     -0.607958972     -0.595366955    
  0.332999259     -0.608554006     -0.594705820    
  0.333999246     -0.609148383     -0.594039083    
  0.334999233     -0.609742105     -0.593366683    
  0.335999221     -0.610335112     -0.592688620    
  0.336999208     -0.610927463     -0.592004836    
  0.337999195     -0.611519098     -0.591315389    
  0.338999182     -0.612110078     -0.590620220    
  0.339999169     -0.612700343     -0.589919269    
  0.340999156     -0.613289893     -0.589212537    
  0.341999143     -0.613878727     -0.588500023    
  0.342999130     -0.614466846     -0.587781727    
  0.343999118     -0.615054250     -0.587057590    
  0.344999105     -0.615640938     -0.586327612    
  0.345999092     -0.616226912     -0.585591793    
  0.346999079     -0.616812110     -0.584850073    
